4865182550001,4844
4841977007001,4567
4803118671001,3617
4850339563001,4714
4811618837001,4036
4849997768001,4673
4801360669001,3367
4875792698001,4940
4811584263001,4032
4805270732001,3799
4840246416001,4533
4900830552001,5430
4801560361001,3459
4846831299001,4602
4869791645001,4884
4813654993001,4121
4850246308001,4695
4821253784001,4233
4796483832001,3151
4806696303001,3854
4831646979001,4447
4806696292001,3852
4895610803001,5319
4855245826001,4755
4961324964001,6329
4910828279001,5555
4796281227001,2940
4796758793001,3197
4803187473001,3677
4893332882001,5261
4841811843001,2728
4808048242001,3870
4827908776001,4394
4796783610001,3201
4932417132001,6022
4877587698001,4987
4889880469001,5219
4813773898001,4141
4865182537001,4840
4847065145001,4621
4801388708001,3389
4809841635001,3942
4800249904001,3331
4918630657001,5689
4865388247001,4859
4847076850001,4633
4819669129001,4157
4840271821001,4532
4923983936001,5809
4831550930001,4442
4847243939001,4644
4827908716001,4386
4889804381001,5214
4931205422001,6001
4796514670001,3161
4893364661001,5270
4794817941001,2758
4824286239001,4359
4822610842001,4299
4805270736001,3810
4799833667001,3254
4804979650001,3789
4796922205001,3244
4796303936001,3021
4796388220001,3083
4918685168001,5697
4803091987001,3607
4796453782001,3137
4796575106001,3167
4801575845001,3469
4850017337001,4678
4879297046001,5013
4811494453001,4016
4803336742001,3707
4803367470001,3717
4944232505001,6189
4795257809001,2849
4853653332001,4743
4803457888001,3733
4904949803001,3749
4925750272001,5868
4809984205001,3982
4806574890001,3838
4879088235001,5011
4888093902001,5155
4897183593001,5351
4813753468001,4129
4845707823001,4590
4888574576001,5197
4890137764001,5235
4892250791001,5245
4855183527001,4752
4897591950001,5369
4821265587001,4239
4875571937001,4943
4915263421001,5640
4847280996001,4651
4888565710001,5198
4922102032001,5783
4796338231001,2982
4922063573001,5777
4925714499001,5860
4901588376001,5444
4853672192001,4742
4927101224001,5901
4904832484001,5482
4923957997001,5801
4803085399001,3613
4796914371001,3248
4920198865001,5744
4893711515001,5282
4961583558001,6337
4799889333001,3290
4793598983001,2724
4903454958001,5458
4908835341001,5522
4799944812001,3294
4803091982001,3603
4934016886001,6050
4934020126001,6053
4938225614001,6080
4947252141001,6194
4804979585001,3779
4938272002001,6081
4803327028001,3695
4823037731001,4335
4812016303001,4083
4938443327001,6097
4951989767001,6227
4952383484001,6258
4808333169001,3918
4953340136001,6299
4953319256001,6300
4948762047001,6226
4952303499001,6259
4952383490001,6260
4960847064001,6304
4813753439001,4127
4947400373001,6196
4952473630001,6261
4796518301001,3149
4801726749001,3511
4875836478001,4949
4801383463001,3387
4952488498001,6275
4960915922001,6308
4865182556001,4846
4810181931001,3998
4952445988001,6232
4810178354001,3994
4952314111001,6263
4952488455001,6269
4947375247001,6198
4806558739001,3834
4908894042001,5530
4822868204001,4321
4805327420001,3812
4796371104001,3101
4800235789001,3313
4952510929001,6278
4895272367001,5290
4841905491001,4560
4886646990001,5132
4952201108001,6231
4799848809001,3262
4961043766001,6310
4808156443001,3880
4813724014001,4133
4841905530001,4565
4863295974001,4806
4813654966001,4117
4795148321001,2809
4865154023001,4837
4827927969001,4392
4942368087001,6147
4882907841001,5072
4857249927001,4769
4893400737001,5273
4895463037001,5306
4942544176001,6151
4961021160001,6311
4840521156001,4552
4796732788001,3191
4850265670001,4694
4927218326001,5926
4942662123001,6153
4944086407001,6157
4899139153001,5393
4953012752001,6295
4796793815001,3208
4952987026001,6296
4961043804001,6314
4796388239001,3091
4863295993001,4813
4863551566001,4828
4819876690001,4177
4952486357001,6270
4865424932001,4861
4847038465001,4630
4961021174001,6315
4808274362001,3912
4952496378001,6271
4889962824001,5222
4961043825001,6316
4840325606001,4545
4861129486001,4786
4801360689001,3375
4810206633001,4008
4953351600001,6298
4845631786001,4589
4806686809001,3848
4841945663001,4562
4897183609001,5354
4910632171001,5545
4803307217001,3685
4831646954001,4445
4803187469001,3675
4952638157001,6281
4811755025001,4063
4824256969001,4347
4952383443001,6254
4893333524001,5267
4801634931001,3515
4865643984001,4870
4901573188001,5441
4961275493001,6327
4800308837001,3353
4811486163001,4020
4803140858001,3629
4897469622001,5363
4961269326001,6328
4910798227001,5558
4831887729001,4456
4811564288001,4024
4822596840001,4293
4796758805001,3199
4865222712001,4850
4822570976001,4283
4929747611001,5963
4944085184001,6158
4944090431001,6159
4944095080001,6161
4952668935001,6279
4938293603001,6083
4961349310001,6331
4812108966001,4097
4842004785001,4569
4901534847001,5446
4947921137001,6205
4813654981001,4119
4863311026001,4810
4841905534001,4566
4810069445001,4002
4831931078001,4462
4952312145001,6241
4801634936001,3517
4863440727001,4821
4927196503001,5922
4938304556001,6086
4890147811001,5228
4800291059001,3339
4888097787001,5159
4918698731001,5703
4803142063001,3627
4801348360001,3377
4908861758001,5528
4903470078001,5463
4830030735001,4428
4895226666001,5287
4875767320001,4941
4918654537001,5700
4848517072001,4670
4865158482001,4838
4803118675001,3621
4875988763001,4957
4886682839001,5137
4824283087001,4349
4821446135001,4277
4801691349001,3505
4910835521001,5562
4857311803001,4771
4803105831001,3611
4795206840001,2847
4847137588001,4636
4836976059001,4504
4870019461001,4889
4810167442001,3992
4799889342001,3292
4888252797001,5170
4855303064001,4760
4830012356001,4425
4880785814001,5029
4835274684001,4483
4904949807001,3757
4845560972001,4584
4821378346001,4261
4863346873001,4820
4833798925001,4468
4942219433001,6130
4796664994001,3189
4897304025001,5362
4895463053001,5308
4796338241001,3002
4881248168001,5041
4944113763001,6166
4796316911001,2932
4801492108001,3443
4840204908001,4524
4842018299001,4570
4877272900001,4977
4830012362001,4427
4806696572001,3860
4806665701001,3844
4846819332001,4597
4830030759001,4430
4888665343001,5203
4929868266001,5986
4796738129001,3202
4944113766001,6168
4919066612001,5722
4803085349001,3601
4822836547001,3010
4799835422001,3270
4879479244001,5015
4807996020001,3868
4835315969001,4490
4831775791001,4451
4833846296001,4469
4961324981001,6323
4796405207001,3111
4840260704001,4531
4822596877001,4307
4850037927001,4679
4835274672001,4482
4811486155001,4014
4909343321001,5541
4912593864001,5585
4890267496001,5240
4835312212001,4486
4903406395001,5457
4952312173001,6247
4961516129001,6335
4863311006001,4807
4961579838001,6336
4832041303001,4466
4944117038001,6171
4795123753001,2817
4822598805001,4287
4827841804001,4388
4865657680001,4869
4910835460001,5557
4944133687001,6179
4952314074001,6250
4947780957001,6200
4952272288001,6240
4804971995001,3769
4830058379001,4434
4804908751001,3767
4961750255001,6338
4804987275001,3781
4875819993001,4947
4845569054001,4578
4895452629001,5305
4886365661001,5111
4929764873001,5966
4875851654001,4951
4922102012001,5779
4851627947001,4729
4801786841001,3564
4920133536001,5738
4847065212001,4632
4893333533001,5272
4865154033001,4839
4811568612001,4018
4899109006001,5389
4796283734001,2914
4903126233001,5455
4912557137001,5580
4928368737001,5930
4809916894001,3948
4840373089001,4548
4940182331001,6101
4952303467001,6252
4889964086001,5220
4877257433001,4968
4871692216001,4913
4796922266001,3250
4893330158001,5269
4870065095001,4892
4811741972001,4059
4845514894001,4582
4897020525001,5338
4912593902001,5589
4821279563001,4225
4840214211001,4518
4847147745001,4637
4865335431001,4853
4888565694001,5191
4806574889001,3836
4836937352001,4501
4796783660001,3212
4833995696001,4477
4857187587001,4764
4830030689001,4424
4796793853001,3218
4861118341001,4777
4830028523001,4431
4869989362001,4887
4801501715001,3449
4888555589001,5190
4875887020001,4950
4850283415001,4697
4812039945001,4093
4811553985001,4022
4880677834001,5024
4832015593001,4463
4819856131001,4183
4821279567001,4227
4908828827001,5525
4796338199001,2946
4821315636001,4245
4882766660001,5063
4929852880001,5979
4896878130001,5356
4897431198001,5364
4898950521001,5381
4822902453001,2984
4845546401001,4586
4893719575001,5280
4899203627001,5399
4900849187001,5424
4903520813001,5465
4922177606001,5790
4803336700001,3693
4819681937001,4159
4796806961001,3220
4942697856001,6154
4861137381001,4781
4857178852001,4765
4796232882001,2876
4801798816001,3576
4944136430001,6178
4952168743001,6239
4886646987001,5127
4822833909001,4319
4796281188001,2904
4908793491001,5520
4944189162001,6187
4855267181001,4758
4808315199001,3908
4910828359001,5568
4877563463001,4980
4803337512001,3697
4806577433001,3830
4870088101001,4891
4890069592001,5225
4877287499001,4973
4813650865001,4123
4840260688001,4528
4886635511001,5131
4863341830001,4817
4800276151001,3341
4796298766001,2910
4880677838001,5025
4938272008001,6084
4803379438001,3709
4912584396001,5586
4848519758001,4667
4847013818001,4629
4912733584001,5602
4944133709001,6181
4895505602001,5311
4910638135001,5546
4800291053001,3337
4813806775001,4143
4912687315001,5599
4796316897001,2912
4912766408001,5604
4947750286001,6202
4874177984001,4932
4794929784001,2787
4884932865001,5080
4796268011001,2892
4847281010001,4655
4914928649001,5630
4952312168001,6244
4795192434001,2845
4871754068001,4914
4879053717001,5008
4932685446001,6043
4888427081001,5180
4796518316001,3159
4796283723001,2908
4886307420001,5099
4888104702001,5158
4929766707001,5967
4889660061001,5204
4895448473001,5309
4944163463001,6182
4803140901001,3633
4914881299001,5619
4944083050001,6156
4888319916001,5173
4821317610001,4249
4800209371001,3305
4893408165001,5279
4898858384001,5373
4914849743001,5620
4952383425001,6248
4922029102001,5768
4952312172001,6249
4952303460001,6251
4800308865001,3359
4796792227001,3206
4886838156001,5140
4915381213001,5675
4952312169001,6245
4861252123001,4788
4877207286001,4963
4918634442001,5693
4918698747001,5705
4863310011001,4808
4810069439001,4000
4919081004001,5720
4920101917001,5727
4895425922001,5303
4865418620001,4862
4895505610001,5313
4915463474001,5682
4920072679001,5728
4920101926001,5730
4920107957001,5732
4893432141001,5274
4918727499001,5710
4796396576001,3079
4835247814001,4478
4898953236001,5383
4938095135001,6069
4850410232001,4726
4877621447001,4999
4900852205001,5423
4920082471001,5734
4813594118001,4111
4800236601001,3317
4796332619001,2894
4801634839001,3479
4803145863001,3635
4882766656001,5053
4914965473001,5635
4882835341001,5067
4914965464001,5633
4918691790001,5702
4796438954001,3123
4884942125001,5079
4806696278001,3850
4882835404001,5076
4921987596001,5762
4813821398001,4145
4922014591001,5771
4893403940001,5275
4812118343001,4099
4897137329001,5347
4884984741001,5086
4885032394001,5087
4886345639001,5110
4922062534001,5772
4922014607001,5773
4800276086001,3325
4886372227001,5112
4886355805001,5113
4886345648001,5114
4923934327001,5796
4951992321001,6212
4898882249001,5376
4910564482001,5542
4920179616001,5747
4920179632001,5749
4910773204001,5554
4898961615001,5382
4899121927001,5395
4901465307001,5437
4903970905001,5469
4948705130001,6214
4796232899001,2890
4904857376001,5477
4904832493001,5483
4907121731001,5496
4918722478001,5707
4867345597001,4877
4863929766001,4836
4920174649001,5741
4921966029001,5764
4922022067001,5769
4877581757001,4989
4822601175001,4295
4865446586001,4865
4865665139001,4871
4865733633001,4872
4830064773001,4436
4871557075001,4907
4848496293001,4666
4873309578001,4919
4873337670001,4920
4921965970001,5758
4932402770001,6020
4869877719001,4883
4801582708001,3493
4875959815001,4954
4921961849001,5761
4923960575001,5805
4938323523001,6088
4813773883001,4137
4821254861001,4231
4938367195001,6091
4882744083001,5065
4803265989001,3683
4871652771001,4912
4888097739001,5156
4847281009001,4654
4947348529001,6199
4938363378001,6093
4848528337001,4669
4813604169001,4103
4800291090001,3357
4836913904001,4497
4869877804001,4879
4810201262001,4006
4809928282001,3960
4882747796001,5061
4938452206001,6098
4897096279001,5346
4833754042001,4467
4879071393001,5012
4879466116001,5014
4832020158001,4464
4901450594001,5435
4821265558001,4229
4794745564001,2736
4813594124001,4113
4904949900001,5488
4853747063001,4747
4920431100001,5757
4928588780001,5956
4923973368001,5807
4796283740001,2916
4796332583001,2966
4796316942001,2974
4940282383001,6116
4850296307001,4700
4857208440001,4766
4805329522001,3814
4796303867001,2902
4796316971001,3008
4796303948001,3031
4796332132001,3041
4923984004001,5811
4812013267001,4073
4796371072001,3077
4799904321001,3280
4801398902001,3403
4801434868001,3405
4803187432001,3657
4881116578001,5038
4853729890001,4746
4796244393001,2874
4895737103001,5323
4924040032001,5823
4924017631001,5824
4879479271001,5018
4796316900001,2922
4801752102001,3533
4912649414001,5594
4942368201001,6150
4934143330001,6068
4888574575001,5195
4796332053001,2944
4801798831001,3578
4809988333001,3974
4942284491001,6137
4944038008001,6155
4794884843001,2769
4795173503001,2821
4808149034001,3896
4886567207001,5118
4944083103001,6163
4811486167001,4028
4801807534001,3580
4944095119001,6167
4944150612001,6177
4944135630001,6183
4821279599001,4237
4803142154001,3639
4944163509001,6185
4944190600001,6186
4840178242001,4543
4813773892001,4139
4847065178001,4628
4948583175001,6222
4855250809001,4753
4840265320001,4527
4890150943001,5229
4888574549001,5189
4804908237001,3761
4803150697001,3641
4803141137001,3643
4803141143001,3647
4803145898001,3659
4809916919001,3966
4893333512001,5265
4812039932001,4089
4809897546001,3972
4865388177001,4855
4835300361001,4480
4801560363001,3461
4821284170001,4243
4887025794001,5147
4948525440001,6221
4835274663001,4481
4849990404001,4672
4850232764001,4692
4850325984001,4708
4903973623001,5471
4908851458001,5527
4803327079001,3703
4803421894001,3729
4850373620001,4710
4840482822001,4550
4805313278001,3797
4875836421001,4945
4803762647001,3755
4850380000001,4716
4877102331001,4961
4875851586001,4948
4803071544001,3599
4886868771001,5144
4888061660001,5149
4888635826001,5202
4889759179001,5205
4889787461001,5210
4824283131001,4357
4806669915001,3840
4922125924001,5782
4808248272001,3898
4895423980001,5300
4822601193001,4305
4899185466001,5405
4897024531001,5343
4897007115001,5345
4808042057001,3878
4901599012001,5439
4904857377001,5480
4897183608001,5353
4796316928001,2950
4910887600001,5571
4796438965001,3139
4918691802001,5704
4888263671001,5169
4812013280001,4075
4835312217001,4488
4808290978001,3900
4821452429001,4279
4910632145001,5544
4800308766001,3361
4888463773001,5181
4840206109001,4521
4910694576001,5550
4912693983001,5600
4914848775001,5614
4847121553001,4635
4824256993001,4351
4841894292001,4561
4823008627001,4331
4914849691001,5615
4914951489001,5628
4952383424001,6243
4886621344001,5123
4903516585001,5462
4822912835001,3920
4826416321001,3922
4809804451001,3924
4915375793001,5664
4915352516001,5665
4910896975001,5570
4877593828001,4985
4915398819001,5669
4915408215001,5672
4915421642001,5674
4843895542001,4577
4796332544001,2942
4918727518001,5711
4919066545001,5718
4918650695001,5694
4896878125001,5355
4865350635001,4852
4881116558001,5036
4919081019001,5721
4929734875001,5961
4870236776001,4901
4808156494001,3886
4824576746001,4363
4944095102001,6164
4857239268001,4770
4806548297001,3822
4806686838001,3856
4835300442001,4491
4803105883001,3623
4803327037001,3699
4928434710001,5936
4900816930001,5420
4853701400001,4745
4874346717001,4936
4830074552001,4437
4826131164001,4365
4796199516001,2882
4822596786001,4285
4889795925001,5213
4882800516001,5073
4920101904001,5726
4920104019001,5729
4920082444001,5731
4920104091001,5735
4808296539001,3902
4796758768001,3193
4869989344001,4886
4822754961001,4315
4796449590001,3141
4920267177001,5750
4920306849001,5754
4920319907001,5755
4808012164001,3872
4921953898001,5759
4794881520001,2771
4809890674001,3944
4819669142001,4163
4912768018001,5605
4921992371001,5763
4796405194001,3103
4809954020001,3956
4922029069001,5765
4944117025001,6170
4886470672001,5117
4836976057001,4503
4801820466001,3595
4877647989001,5000
4944124466001,6169
4910836556001,5556
4806669931001,3842
4796316951001,2988
4912557084001,5576
4922042795001,5775
4925614868001,5847
4889783374001,5211
4879053738001,5010
4804959818001,3765
4855544731001,4761
4803327043001,3701
4796370608001,3087
4847244982001,4645
4888263019001,5171
4922102027001,5781
4944136382001,6173
4801768002001,3560
4801797812001,3568
4801786939001,3574
4801845146001,3593
4922132714001,5784
4880712351001,5022
4923934409001,5798
4923958053001,5806
4925648255001,5853
4841894324001,4564
4929742649001,5962
4811756089001,4049
4923983941001,5810
4923984012001,5812
4842066957001,4572
4870069771001,4893
4796338212001,2956
4801560351001,3455
4819805246001,4165
4808042050001,3876
4801354865001,3365
4912866211001,5611
4801726832001,3529
4918722461001,5706
4924139014001,5840
4925214592001,5844
4925576307001,5845
4855141102001,4751
4796371075001,3085
4796615193001,3183
4799836510001,3260
4801491306001,3451
4932351020001,6012
4819802631001,4169
4821402253001,4271
4925618034001,5850
4900896949001,5426
4808156448001,3882
4885032374001,5085
4877647946001,4994
4803087301001,3615
4801579254001,3473
4801709104001,3519
4811741962001,4057
4925694566001,5857
4925727991001,5861
4925733644001,5863
4925851388001,5877
4880677827001,5021
4923995814001,5814
4952496341001,6262
4801735439001,3521
4922029075001,5766
4821054730001,4213
4801360684001,3373
4831646162001,4446
4821215400001,4223
4847038477001,4631
4801709138001,3527
4801749987001,3531
4803150684001,3631
4803336765001,3711
4893332883001,5262
4925775676001,5869
4822601206001,4309
4809828898001,3936
4810019467001,3986
4811730672001,4047
4925851394001,5878
4929771455001,5968
4940235076001,6110
4813858745001,4153
4819923020001,4193
4888565693001,5188
4819805266001,4175
4811618831001,4034
4865415860001,4860
4861713435001,4800
4889764094001,5212
4897020529001,5344
4925902750001,5881
4929767111001,5969
4843924675001,4576
4808167609001,3888
4897007037001,5336
4927073446001,5890
4927082311001,5891
4857187665001,4767
4897020520001,5337
4897020527001,5339
4897024529001,5340
4899109022001,5396
4899143422001,5398
4927072291001,5893
4927120015001,5907
4885032406001,5088
4810203828001,4010
4796338206001,2948
4831994826001,4465
4821397580001,4267
4903015132001,5448
4904931567001,5491
4927143814001,5909
4869501167001,4888
4796437951001,3129
4927143819001,5910
4927142724001,5911
4927142923001,5912
4927120050001,5913
4846827529001,4599
4845568487001,4587
4952609132001,6277
4927143885001,5914
4886647004001,5133
4895507845001,5317
4831792645001,4452
4898995088001,5386
4840260681001,4526
4796303950001,3033
4912730071001,5603
4927182437001,5915
4840229664001,4525
4865175693001,4845
4796363425001,3113
4833867017001,4470
4809954041001,3970
4810014332001,3984
4831918065001,4460
4912768045001,5609
4932716349001,6044
4796303914001,2958
4801634927001,3513
4940282672001,6118
4793532881001,2721
4796453798001,3147
4801750142001,3556
4920298374001,5752
4847065163001,4625
4796540425001,3163
4851603573001,4730
4803327017001,3691
4803379506001,3545
4795063048001,2797
4922087971001,5776
4922138958001,5785
4863310014001,4809
4801489389001,3441
4819621716001,4155
4795098818001,2807
4795148349001,2819
4809954038001,3968
4811662851001,4045
4796405205001,3109
4928426963001,5935
4846746025001,4594
4796332076001,2962
4796332088001,2986
4912560860001,5582
4855566518001,4762
4846831279001,4600
4846860349001,4607
4796316952001,2994
4914849754001,5621
4796449557001,3125
4803511074001,3739
4857178835001,4763
4952666818001,6280
4796883430001,3240
4801407963001,3397
4826556388001,4369
4819876581001,4181
4830028005001,4433
4796199487001,2864
4801434870001,3407
4828052166001,4416
4840331959001,4541
4865439686001,4864
4889783373001,5209
4861118369001,4780
4801460517001,3415
4801442274001,3417
4801456211001,3423
4801460540001,3427
4893333530001,5271
4801434917001,3429
4801560391001,3475
4801574910001,3477
4801619327001,3481
4796371105001,3105
4800276130001,3335
4801691846001,3495
4801634894001,3497
4801691867001,3499
4801715171001,3507
4869848467001,4882
4796283751001,2928
4821464887001,4275
4927218266001,5919
4805306055001,3816
4796281225001,2938
4801524924001,3453
4803085363001,3605
4794873333001,2765
4801735498001,3541
4801752169001,3546
4801786744001,3552
4899109007001,5391
4861118359001,4779
4796388256001,3095
4795148340001,2815
4795201764001,2835
4796298731001,2898
4801750149001,3558
4895506528001,5315
4904988544001,5490
4796332588001,2980
4801813820001,3582
4801818968001,3584
4801818976001,3586
4803705438001,3747
4796338215001,2960
4796338235001,2990
4804993190001,3771
4928540028001,5955
4812028032001,4091
4813604181001,4105
4855140983001,4750
4796583991001,3173
4796895754001,3242
4809804208001,3928
4809808542001,3930
4846930429001,4616
4810014313001,3980
4867365048001,4878
4811730694001,4053
4903516589001,5467
4895238168001,5289
4920081017001,5725
4804987258001,3777
4801709169001,3543
4803187441001,3667
4811754960001,4055
4849996866001,4676
4847038438001,4626
4810202401001,4012
4837020730001,4511
4840346433001,4536
4927218268001,5920
4927218279001,5923
4867304655001,4875
4929712176001,5959
4803706435001,3745
4837020761001,4512
4895505623001,5316
4800209364001,3303
4865388229001,4857
4809808566001,3938
4809815432001,3940
4898950512001,5380
4849997771001,4674
4813843064001,4149
4952830188001,6288
4952830209001,6291
4796372653001,3051
4827842283001,4380
4842002297001,4571
4806548308001,3826
4827941867001,4396
4800308813001,3345
4811754975001,4061
4960847090001,6305
4828047764001,4402
4828052150001,4412
4828052173001,4418
4831596809001,4444
4850242038001,4691
4805017564001,3787
4828061724001,4420
4847013788001,4622
4865388166001,4854
4850339549001,4713
4903509525001,5464
4938303095001,6085
4792964956001,2719
4813881396001,4151
4819805247001,4167
4870069798001,4896
4806548627001,3824
4871535805001,4905
4915421729001,5680
4833897422001,4474
4821005602001,4201
4821019508001,4203
4887029557001,5148
4840339575001,4535
4847161044001,4639
4847226146001,4640
4801442318001,3433
4796199518001,2886
4896884896001,5330
4821005607001,4205
4850325981001,4707
4795063004001,2796
4865743083001,4873
4796332626001,3039
4910887579001,5564
4889830601001,5218
4821005624001,4219
4861757849001,4803
4865735354001,4874
4813636129001,4125
4794819772001,2756
4796232952001,2896
4824246795001,4341
4821029240001,4221
4821324487001,4247
4840331951001,4539
4874071226001,4924
4809828896001,3934
4821345749001,4253
4821359906001,4255
4880712366001,5028
4881258774001,5040
4885032032001,5090
4795369219001,2860
4821359909001,4257
4821362396001,4259
4821397570001,4265
4828043891001,4414
4897301960001,5358
4808310062001,3906
4877578706001,4984
4799835382001,3256
4828047766001,4404
4831550909001,4440
4890235020001,5238
4871458100001,4902
4846755916001,4593
4850276601001,4699
4801407965001,3399
4831563965001,4441
4890255589001,5239
4893228283001,5255
4801560374001,3465
4796437965001,3143
4796466704001,3145
4796370518001,3045
4831931012001,4454
4831931015001,4455
4847243965001,4649
4865180480001,4847
4919077749001,5719
4794825978001,2760
4835274643001,4479
4929787989001,5972
4879466136001,5016
4801337763001,3363
4796332624001,3035
4801445785001,3413
4836975103001,4507
4837001026001,4509
4893229799001,5250
4908764407001,5518
4796628577001,3179
4880746092001,5032
4914850555001,5622
4886326570001,5109
4930980921001,5988
4796895729001,3234
4840331938001,4537
4920198851001,5742
4929811258001,5974
4843670054001,4573
4796332629001,3043
4840346449001,4540
4846860391001,4609
4896990408001,5335
4893276222001,5251
4840204882001,4519
4846860293001,4610
4846885679001,4612
4915352467001,5662
4830064723001,4432
4804993288001,3783
4796370522001,3047
4847287044001,4653
4850203048001,4687
4928454541001,5947
4830094020001,4438
4879071347001,5009
4865180447001,4842
4796371025001,3049
4840346456001,4544
4840346472001,4547
4932378100001,6017
4806545094001,3820
4898975640001,5384
4796370610001,3089
4796405185001,3099
4850363011001,4709
4850444615001,4722
4899208177001,5401
4899219546001,5403
4840598972001,4556
4850410715001,4723
4840229569001,4514
4796738103001,3195
4871550081001,4906
4861192552001,4784
4822596804001,4289
4796589994001,3165
4796583973001,3171
4821054725001,4211
4803118702001,3625
4932418668001,6027
4915129843001,5642
4961047755001,6317
4796388208001,3071
4796576625001,3175
4851646835001,4731
4851788600001,4734
4890235059001,5243
4843932949001,4575
4863623053001,4830
4796615156001,3177
4861129436001,4783
4900799875001,5413
4821029178001,4199
4918730917001,5708
4796628591001,3181
4796634550001,3187
4840624418001,4558
4900787897001,5414
4900770454001,5415
4938277672001,6082
4796869442001,3238
4900787912001,5416
4900787928001,5417
4915440827001,5685
4835434356001,4492
